454354.6257,3533532.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8990985,-1.7562037,-1.695041,0.6527683,4.63588,6.723471,3.8990736,-2.0393934,-5.7982054,-4.7658367,-1.66974,-0.1696518,-0.3361662,-0.2377466,0.40397,0.6721733,0.7762216,1.22017,1.0559072,-0.4179537,-1.4796762,-0.231719,1.9469423,2.17143,0.191485,-1.5218983,-1.518405,-0.6465832,0.0988859,0.7526559,1.3151073,1.2745924,0.5149982,-0.4073571,-1.0378656,-1.257159,-0.8674077,0.1782381,1.200695,1.2416487,0.1565161,-1.1788826,-1.7592754,-1.3418617,-0.4558058,0.333439,0.8344415,0.9096783,0.3794063,-0.3593767,-0.35457,0.6259988,1.4290438,0.866899,-0.6572155,-1.615406,-1.0932016,0.4980572,1.92565,1.8560276,-0.0541612,-2.2099848,-2.3580713,-0.4642562,1.0887289,0.8007459,-0.1123748,-0.080613,0.405351,0.1409772,-0.520466,-0.4264128,0.3266136,0.6912975,0.40468,0.10869,0.1205969,0.1327084,-0.0716354,-0.3410947,-0.4778636,-0.38623,-0.1,0.0938182,-0.118091,-0.563309,-0.644563,-0.0642184,0.7097652,0.8784671,0.2357636,-0.5153043,-0.5538766,0.0817326,0.6039327,0.519571,0.13422,-0.07657,-0.0752882,-0.0355429,0.0288818,0.0599618,-0.1210975,-0.381801,-0.2897151,0.1519833,0.3341643,-0.042239,-0.4353086,-0.253439,0.27217,0.5027576,0.227773,-0.2290049,-0.5208179,-0.5341089,-0.2798285,0.146506,0.5301637,0.610099,0.2784562,-0.2584035,-0.6018782,-0.4972978,-0.0653,0.3415564,0.5005949,0.422939,0.1973351,-0.0614177,-0.1894689,-0.1368449,-0.0834973,-0.1836056,-0.2983271,-0.19549,0.0706258,0.2275959,0.1688326,0.031971,-0.0505321,-0.0730186,-0.0309821,0.0805564,0.167508,0.1047473,-0.0838158,-0.239793,-0.2596821,-0.1767123,-0.0673988,0.0017379,-0.00722,-0.0424287,0.0134673,0.1714174,0.2770029,0.2161331,0.0828534,0.0249172,0.0231963,-0.0345344,-0.1372174,-0.1649649,-0.0865642,0.0151483,0.0867566,0.159351,0.2036061,0.0675053,-0.293941,-0.5836456,-0.4139574,0.1562735,0.5902426,0.4908888,0.0493814,-0.249849,-0.196106,0.0457874,0.2177667,0.1402612,-0.1933833,-0.5462831,-0.5058534,0.0722088,0.7693312,0.9502054,0.4085171,-0.39065,-0.8327258,-0.7039541,-0.301131,-0.021252,0.06076,0.16854,0.4131642,0.5900132,0.4211267,-0.0230655,-0.3399271,-0.2736338,-0.0031514,0.1414283,0.1239982,0.1208931,0.1205118,-0.0750633,-0.419911,-0.5140743,-0.1412183,0.4379239,0.703114,0.353753,-0.3929618,-0.8764957,-0.58759,0.1978686,0.6633663,0.453872,0.0549076,-0.0227469,0.0744453,-0.001371,-0.1798349,-0.2758076,-0.3805515,-0.525451,-0.407991,0.0807647,0.558301,0.66499,0.5095274,0.3065521,0.0337824,-0.2785914,-0.3889814,-0.2249223,-0.0298321,0.0517815,0.1314448,0.222842,0.1678367,-0.0193071,-0.1245122,-0.100221,-0.0891815,-0.107614,-0.05271,0.0123817,-0.06772,-0.219641,-0.2318547,-0.0987149,0.0060959,0.0486859,0.10702,0.1332431,0.0513843,-0.0112476,0.105186,0.2878643,0.2661486,0.029001,-0.1601745,-0.1447866,-0.0413256,0.0049138,-0.0220137,-0.09427,-0.182434,-0.17778,0.0074337,0.2760815,0.3716587,0.1521834,-0.2411728,-0.5035916,-0.4497664,-0.1455728,0.174021,0.330081,0.317723,0.2248322,0.0985941,-0.0230912,-0.0669869,-0.0305973,-0.0319065,-0.161684,-0.3241069,-0.36,-0.2347476,-0.0380515,0.1466722,0.2206913,0.1202069,0.0090519,0.1462412,0.485203,0.52581,-0.023178,-0.6692176,-0.698061,-0.0878232,0.438339,0.3445079,-0.1357713,-0.435989,-0.3270153,-0.0180278,0.1989656,0.222891,0.139789,0.0626,-0.0128053,-0.1601385,-0.3428034,-0.3772168,-0.1596458,0.1738524,0.407048,0.4869345,0.456969,0.29489,0.00372,-0.264721,-0.345839,-0.277449,-0.216761,-0.2042933,-0.1774262,-0.1649283,-0.2500755,-0.3947665,-0.398035,-0.1502283,0.26288,0.6404378,0.8120388,0.7180465,0.4415629,0.14985,-0.056849,-0.1983224,-0.332331,-0.44167,-0.4695625,-0.410259,-0.3142176,-0.2062348,-0.0471,0.1998416,0.468845,0.5975322,0.4617373,0.117891,-0.2158466,-0.3525466,-0.2987714,-0.1979886,-0.16216,-0.1689121,-0.1149623,0.0490541,0.2373062,0.3067588,0.2142931,0.0873171,0.07443,0.1287752,0.0244277,-0.356989,-0.80221,-0.9387084,-0.5563288,0.1956969,0.9062746,1.1902084,0.9734553,0.503941,0.0978144,-0.15452,-0.3777158,-0.6208226,-0.6896256,-0.3938045,0.1025726,0.3447382,0.059939,-0.5119913,-0.8334326,-0.5678886,0.1661177,0.9458355,1.3506823,1.1829624,0.5189477,-0.2836726,-0.8124852,-0.9026875,-0.7393048,-0.59531,-0.5180655,-0.351541,-0.0151969,0.3756437,0.6659044,0.792379,0.744449,0.5034815,0.11405,-0.2662014,-0.4467528,-0.3564,-0.0968416,0.1439279,0.22658,0.1471167,0.0124485,-0.082545,-0.15,-0.2365115,-0.3147746,-0.2978942,-0.168308,-0.0055375,0.1002119,0.12107,0.0755585,-0.013021,-0.0922745,-0.092042,0.0099177,0.1602368,0.2652912,0.2739744,0.2005951,0.0968956,0.0096765,-0.046375,-0.078461,-0.0997944,-0.1141863,-0.1220867,-0.1203488,-0.1063973,-0.086001,-0.0806133,-0.0901213,-0.0779052,-0.0151979,0.083993,0.1689925,0.212409,0.2173176,0.1945224,0.1473079,0.0840523,0.0210845,-0.0338139,-0.0821128,-0.1236466,-0.1504446,-0.1594434,-0.1635422,-0.1684539,-0.1540264,-0.0991455,-0.0216676,0.0281425,0.031891,0.027731,0.063044,0.1246749,0.154041,0.1190379,0.0332432,-0.06148,-0.1339585,-0.1532285,-0.0866463,0.0552211,0.2085339,0.2879516,0.265123,0.1795015,0.0770025,-0.0324287,-0.149429,-0.2331214,-0.2336,-0.1652989,-0.0973788,-0.0655889,-0.039061,0.014789,0.0704544,0.0830287,0.0454483,-0.022412,-0.0947366,-0.1449459,-0.1440017,-0.0980476,-0.0511651,-0.0394212,-0.0473886,-0.0380123,0.0015912,0.0608666,0.1225839,0.1708871,0.1873448,0.1663266,0.1211686,0.0648919,0.00313,-0.0596787,-0.1058084,-0.11861,-0.0968382,-0.0563012,-0.0110523,0.0258277,0.0438286,0.0360369,0.0068258,-0.032249,-0.081371,-0.1421045,-0.1992184,-0.2142562,-0.1628456,-0.0674052,0.0296669,0.097859,0.1346683,0.14143,0.1210841,0.09061,0.0703941,0.0602144,0.03965,0.001471,-0.0371243,-0.0546811,-0.0463535,-0.0230044,0.0044189,0.024659,0.0279561,0.0107257,-0.0228587,-0.06191,-0.0971721,-0.1195359,-0.1218926,-0.0978364,-0.05,0.010192,0.062436,0.0915581,0.0950146,0.08453,0.07285,0.0648777,0.0557346,0.0410211,0.021165,0.001431,-0.0116361,-0.0083684,0.0126479,0.041149,0.0538741,0.0362179,-0.0014984,-0.03402,-0.0475537,-0.0526363,-0.0644,-0.0791917,-0.0783488,-0.054561,-0.01949,0.0094622,0.0212941,0.01197,-0.0159173,-0.0437361,-0.0480886,-0.0248254,0.0071722,0.0316387,0.0498975,0.066324,0.0764258,0.0779635,0.0801927,0.0887582,0.0958342,0.0952122,0.0903922,0.0811874,0.0630931,0.0382539,0.0184533,0.00374,-0.0156375,-0.0394243,-0.054491,-0.0582181,-0.0622373,-0.0727473,-0.0825267,-0.0853227,-0.0853052,-0.0874665,-0.0852274,-0.0667247,-0.029312,0.0097046,0.027038,0.0224476,0.0222636,0.0460447,0.0784221,0.0911137,0.0788785,0.061,0.05,0.0441289,0.0434823,0.051421,0.0597758,0.0538044,0.032057,0.00921,-0.003937,-0.00956,-0.0186551,-0.0357325,-0.0567136,-0.0683226,-0.0583614,-0.0255756,0.0145029,0.0435377,0.0505538,0.0353112,0.0035312,-0.033409,-0.0652,-0.0856953,-0.0930547,-0.085851,-0.0652014,-0.03809,-0.0126926,0.0097122,0.033369,0.0621912,0.0921486,0.1106662,0.1067767,0.0828935,0.0516815,0.024082,0.000144534,-0.0204514,-0.0306076,-0.024941,-0.0124,-0.008771,-0.019219,-0.0348778,-0.0492022,-0.061691,-0.074553,-0.0838446,-0.080101,-0.056271,-0.0143334,0.0363752,0.080699,0.1049525,0.107234,0.0948918,0.0755012,0.0523873,0.0295679,0.0138678,0.0059439,0.000282287,-0.0079432,-0.0165472,-0.0215668,-0.021421,-0.0142515,-0.0052819,-0.0101545,-0.0418162,-0.0859852,-0.1111941,-0.1007922,-0.0675766,-0.02906,0.0117433,0.0554342,0.0915067,0.1021351,0.08101,0.0411671,0.003053,-0.0239954,-0.04254,-0.05567,-0.0539531,-0.0224256,0.041508,0.1121573,0.1558715,0.157181,0.1299342,0.0942714,0.0557732,0.0100345,-0.0399421,-0.0830789,-0.1169934,-0.1419339,-0.1480048,-0.1222017,-0.0741917,-0.0302234,0.000119627,0.028663,0.0562152,0.06382,0.0437432,0.014369,-0.0042388,-0.0115151,-0.0148258,-0.01899,-0.025061,-0.027838,-0.0165176,0.0070368,0.0252971,0.026717,0.0215088,0.0194748,0.017581,0.0162836,0.0279464,0.0522624,0.0661718,0.0561029,0.0360346,0.0223484,0.0116488,-0.0053478,-0.0260612,-0.042811,-0.0549527,-0.0636244,-0.0661585,-0.0627477,-0.057001,-0.0459261,-0.0217534,0.01272,0.0414427,0.0528747,0.0478665,0.0327831,0.0182932,0.01728,0.0365872,0.063969,0.0751666,0.0561327,0.0151859,-0.0247,-0.04656,-0.051139,-0.0511468,-0.052676,-0.0475843,-0.028441,-0.0044338,0.0083687,0.0061364,-0.0041962,-0.0168638,-0.0312082,-0.0387121,-0.0280466,-0.000279239,0.0344471,0.0702034,0.106758,0.1326131,0.1323481,0.1058376,0.0673913,0.0246577,-0.0236338,-0.0713114,-0.1087872,-0.133321,-0.144311,-0.1353863,-0.10393,-0.0638722,-0.0325322,-0.012111,0.00365,0.0112727,0.0050073,-0.0055773,-0.0046816,0.008301,0.0222237,0.0361931,0.05983,0.096189,0.1325216,0.1476241,0.1263977,0.0675077,-0.0101269,-0.0812986,-0.1328139,-0.162761,-0.1672683,-0.140488,-0.0958314,-0.0651141,-0.0624016,-0.0635161,-0.0391516,0.00462,0.0378369,0.0441658,0.0336586,0.0250811,0.0302082,0.0500832,0.0723129,0.080343,0.075001,0.0729354,0.0748755,0.0568079,0.0102554,-0.0393855,-0.06639,-0.0761567,-0.0840076,-0.0864039,-0.0749571,-0.0591863,-0.050279,-0.041888,-0.023749,-0.0028553,0.008398,0.010509,0.0120287,0.0161831,0.023754,0.034939,0.042464,0.0393313,0.0323966,0.0342077,0.041159,0.036551,0.016251,-0.0057921,-0.018771,-0.024899,-0.027548,-0.018739,0.0057489,0.030538,0.0321816,0.0101551,-0.0117758,-0.0171043,-0.0203169,-0.0346276,-0.0441312,-0.0280872,0.005271,0.0265256,0.025959,0.0125157,-0.0152684,-0.05672,-0.089491,-0.082669,-0.0427345,-0.004064,0.0104735,0.01055,0.0123751,0.0135385,0.0062531,-0.0052631,-0.006591,0.003889,0.0099841,0.0112351,0.0180863,0.0380485,0.0481888,0.0305879,-0.0065756,-0.03989,-0.0623456,-0.0705233,-0.0543938,-0.0198789,0.0061863,0.0030929,-0.0127026,-0.0183916,-0.0346464,-0.0702861,-0.0936751,-0.0868321,-0.0650063,-0.0532962,-0.034819,0.0353365,0.1211081,0.1498685,0.1002447,0.0230961,-0.0301179,-0.060116,-0.0869963,-0.117641,-0.1200283,-0.0807855,-0.0275479,0.000552744,-0.012422,-0.0347251,-0.0349454,-0.020971,-0.0139711,-0.0103115,0.01066,0.0525127,0.0981174,0.130931,0.1426211,0.1267327,0.08416,0.0305942,-0.0114057,-0.0347433,-0.0484062,-0.0535859,-0.04095,-0.0103948,0.017484,0.0135827,-0.030689,-0.0916883,-0.1333463,-0.13871,-0.1168948,-0.0813371,-0.0385978,-0.000212132,0.0170738,0.0117214,0.0059561,0.0171148,0.0302931,0.017711,-0.0169488,-0.0378339,-0.0205073,0.0226821,0.0619836,0.07689,0.068959,0.0544849,0.0513051,0.0664881,0.0843638,0.07835,0.043389,0.00274,-0.0175333,-0.0191159,-0.0234229,-0.037749,-0.05007,-0.0545618,-0.0603933,-0.072069,-0.0816779,-0.0808783,-0.0680314,-0.0488888,-0.0405437,-0.0577379,-0.081671,-0.0516626,0.0372038,0.1293163,0.15082,0.1183456,0.08806,0.094039,0.08031,0.0875261,0.138349,0.1929811,0.1567783,0.0337015,-0.068781,-0.0930564,-0.0878569,-0.1010414,-0.1180389,-0.1231072,-0.1301878,-0.1233489,-0.0623385,0.01746,-0.025481,-0.1691832,-0.2623214,-0.1485557,0.1393123,0.4217543,0.5488713,0.5003979,0.3292157,0.0323348,-0.2943371,-0.4659727,-0.3711479,-0.1491186,-0.0338312,-0.05407,-0.0509164,0.034199,0.090161,0.0625669,0.0404884,0.0737534,0.091321,0.05476,0.027313,0.040891,0.0416,0.007129,-0.0133265,-0.0034563,-0.0062122,-0.0310413,-0.0395821,-0.0274419,-0.028081,-0.0416187,-0.0395031,-0.0253535,-0.0235376,-0.02829,-0.0200512,-0.006798,-0.0044846,-0.0046028,0.00461,0.0138816,0.0144388,0.0150761,0.02145,0.0252215,0.023059,0.0223483,0.0244974,0.0233177,0.0190062,0.016709,0.0153873,0.0113332,0.0064728,0.003605,0.000725085,-0.0036975,-0.0073738,-0.0094341,-0.0118448,-0.0146279,-0.0159719,-0.0162817,-0.016979,-0.0173257,-0.0163049,-0.01489,-0.013821,-0.0121835,-0.0096854,-0.0073233,-0.005281,-0.0028337,-0.000137164,0.0021018
